"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 10 10:07:37 CST 2023","Tue Jan 10 10:07:38 CST 2023","1192","tool","test_case","","","","jsnewrole","POST请求参数:{'roleName': 'bianjijues', 'roleDesc': '1s3sdwwsd1', 'authorityInfoVos': [{'id': 2, 'authorityName': '业务中心', 'parentId': 1, 'authorizingUrl': 'serviceCenter', 'isSelected': True, 'level': 2, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 27, 'authorityName': '依从性管理', 'parentId': 2, 'authorizingUrl': 'compliance', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 28, 'authorityName': '患者列表', 'parentId': 27, 'authorizingUrl': 'patient', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,7,8,9,10,11,12,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 8, 'authName': 'menu_auth_untie', 'authRemark': '解绑', 'isSelected': True}, {'authId': 9, 'authName': 'menu_auth_prescription', 'authRemark': '处方', 'isSelected': True}, {'authId': 10, 'authName': 'menu_auth_health', 'authRemark': '健康履历', 'isSelected': True}, {'authId': 11, 'authName': 'menu_auth_send_msg', 'authRemark': '发送消息', 'isSelected': True}], 'subAuthoritys': None}, {'id': 60, 'authorityName': '数据上传', 'parentId': 27, 'authorizingUrl': 'dataUpload', 'isSelected': True, 'level': 4, 'authGroup': '4,7', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 7, 'authName': 'menu_auth_upload_undo', 'authRemark': '上传/撤消', 'isSelected': True}], 'subAuthoritys': None}, {'id': 57, 'authorityName': 'R-Track', 'parentId': 27, 'authorizingUrl': 'userRtrack', 'isSelected': True, 'level': 4, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 52, 'authorityName': '依从性列表', 'parentId': 27, 'authorizingUrl': 'complianceList', 'isSelected': True, 'level': 4, 'authGroup': '4,7,12', 'operates': [{'authId': 12, 'authName': 'menu_auth_report', 'authRemark': '报告', 'isSelected': True}], 'subAuthoritys': None}, {'id': 53, 'authorityName': '随访管理', 'parentId': 27, 'authorizingUrl': 'followUpManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,11', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 32, 'authorityName': '患者日志', 'parentId': 27, 'authorizingUrl': 'patientLog', 'isSelected': True, 'level': 4, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 33, 'authorityName': '医生管理', 'parentId': 2, 'authorizingUrl': 'doctorManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 34, 'authorityName': '医生列表', 'parentId': 33, 'authorizingUrl': 'doctorList', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 61, 'authorityName': '帮助', 'parentId': 2, 'authorizingUrl': 'help', 'isSelected': True, 'level': 3, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': []}]}, {'id': 4, 'authorityName': '管理中心', 'parentId': 1, 'authorizingUrl': 'manageCenter', 'isSelected': True, 'level': 2, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 6, 'authorityName': '设备管理', 'parentId': 4, 'authorizingUrl': 'device', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 13, 'authorityName': '呼吸机', 'parentId': 6, 'authorizingUrl': 'ventilator', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,5,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 5, 'authName': 'menu_auth_allot', 'authRemark': '分配', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}, {'id': 59, 'authorityName': '耗材列表', 'parentId': 6, 'authorizingUrl': 'consumablesList', 'isSelected': True, 'level': 4, 'authGroup': '3,4,22', 'operates': [{'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 24, 'authorityName': '机构管理', 'parentId': 4, 'authorizingUrl': 'institutionManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 31, 'authorityName': '机构管理', 'parentId': 24, 'authorizingUrl': 'dealerManage', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,17,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 17, 'authName': 'menu_auth_maintain', 'authRemark': '维护', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 37, 'authorityName': '权限管理', 'parentId': 4, 'authorizingUrl': 'jurisdictionManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 39, 'authorityName': '角色管理', 'parentId': 37, 'authorizingUrl': 'roleManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 40, 'authorityName': '区域管理', 'parentId': 37, 'authorizingUrl': 'areaManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}, {'id': 38, 'authorityName': '人员管理', 'parentId': 37, 'authorizingUrl': 'staffManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,14,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 14, 'authName': 'menu_auth_state', 'authRemark': '状态', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 55, 'authorityName': '用户管理', 'parentId': 4, 'authorizingUrl': 'userManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 56, 'authorityName': '用户列表', 'parentId': 55, 'authorizingUrl': 'userManagementList', 'isSelected': True, 'level': 4, 'authGroup': '3,11,14,19', 'operates': [{'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 11, 'authName': 'menu_auth_send_msg', 'authRemark': '发送消息', 'isSelected': True}, {'authId': 14, 'authName': 'menu_auth_state', 'authRemark': '状态', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}]}], 'roleId': 0}"
"passed","Tue Jan 10 10:05:33 CST 2023","Tue Jan 10 10:05:33 CST 2023","363","tool","test_case","","","","hzlb_preview","POST请求参数:{'deviceId': None, 'fromDate': '2022-12-30', 'toDate': '2023-01-05', 'patientId': '31673316294', 'pageType': 'B', 'dayAddition': '', 'reportType': 'ctr', 'isMonth': False, 'isWeek': False}"
"passed","Tue Jan 10 10:05:33 CST 2023","Tue Jan 10 10:05:34 CST 2023","440","tool","test_case","","","","hzlb_getUserDownList","POST请求参数:{'page': {'currentPage': 1, 'showCount': 10}}"
"passed","Tue Jan 10 10:04:26 CST 2023","Tue Jan 10 10:04:26 CST 2023","355","tool","test_case","","","","zc_phoneEmail","POST请求参数:{'email': 'xianrong.song@resvent.com'}"
"passed","Tue Jan 10 10:06:37 CST 2023","Tue Jan 10 10:06:38 CST 2023","1254","tool","test_case","","","","hxj_search_device_id_asc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'device_id', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['deviceId']}"
"passed","Tue Jan 10 10:06:35 CST 2023","Tue Jan 10 10:06:36 CST 2023","876","tool","test_case","","","","hxjsearch","POST请求参数:{'institutionId': '', 'deviceNo': '', 'deviceType': '', 'deviceVersion': '', 'assigned': '', 'netType': '', 'expireDateStartTime': '', 'expireDateEndTime': '', 'lifecycle': '', 'areaPlace': '', 'state': '', 'patientName': '', 'doctorName': '', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['type']}"
"passed","Tue Jan 10 10:06:01 CST 2023","Tue Jan 10 10:06:02 CST 2023","849","tool","test_case","","","","cpcomplianceList_ahi","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'ahi', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['ahi']}"
"passed","Tue Jan 10 10:06:13 CST 2023","Tue Jan 10 10:06:14 CST 2023","779","tool","test_case","","","","newfollow","POST请求参数:{'isSeng': 0, 'followDesc': '新增随访记录', 'followType': '1', 'followManageVo': [{'followPatientId': '31673072638', 'followPatientName': '举贤'}]}"
"passed","Tue Jan 10 10:08:15 CST 2023","Tue Jan 10 10:08:16 CST 2023","1224","tool","test_case","","","","usersearch","POST请求参数:{'type': 2, 'name': '', 'svn': '', 'status': 2, 'page': {'showCount': 15, 'currentPage': 1}}"
"passed","Tue Jan 10 10:05:16 CST 2023","Tue Jan 10 10:05:17 CST 2023","352","tool","test_case","","","","hzlb_insListListAll","POST请求参数:{'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:08:03 CST 2023","Tue Jan 10 10:08:05 CST 2023","1237","tool","test_case","","","","ry_stafflist_add_time_desc","POST请求参数:{'firsName': '', 'userName': '', 'roleName': '', 'orderBy': 'add_time', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:35 CST 2023","Tue Jan 10 10:06:35 CST 2023","783","tool","test_case","","","","ysdoctordelete","POST请求参数:{'userId': '21673316386', 'delName': '医生'}"
"passed","Tue Jan 10 10:07:31 CST 2023","Tue Jan 10 10:07:32 CST 2023","1083","tool","test_case","","","","jggl_orgDoList_device_number_asc","POST请求参数:{'orderBy': 'device_number', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['deviceNumber']}"
"passed","Tue Jan 10 10:04:53 CST 2023","Tue Jan 10 10:04:53 CST 2023","501","tool","test_case","","","","newp_doctor","POST请求参数:{'institutionId': 41608015906}"
"passed","Tue Jan 10 10:07:56 CST 2023","Tue Jan 10 10:07:57 CST 2023","1157","tool","test_case","","","","deviceType","POST请求参数:None"
"passed","Tue Jan 10 10:06:36 CST 2023","Tue Jan 10 10:06:37 CST 2023","854","tool","test_case","","","","hxj_search_device_id_desc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'device_id', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['deviceId']}"
"passed","Tue Jan 10 10:06:54 CST 2023","Tue Jan 10 10:06:55 CST 2023","865","tool","test_case","","","","hxjsbsearch","POST请求参数:{'type': 2, 'name': '', 'svn': '', 'status': 2, 'page': {'showCount': 15, 'currentPage': 1}}"
"passed","Tue Jan 10 10:06:50 CST 2023","Tue Jan 10 10:06:51 CST 2023","858","tool","test_case","","","","hxjdeviceType","POST请求参数:{}"
"passed","Tue Jan 10 10:07:21 CST 2023","Tue Jan 10 10:07:22 CST 2023","1071","tool","test_case","","","","jggl_orgDoList_userId_desc","POST请求参数:{'orderBy': 'userId', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userId']}"
"passed","Tue Jan 10 10:04:31 CST 2023","Tue Jan 10 10:04:31 CST 2023","301","tool","test_case","","","","authority","POST请求参数:{}"
"passed","Tue Jan 10 10:05:36 CST 2023","Tue Jan 10 10:05:36 CST 2023","387","tool","test_case","","","","deleteuser","POST请求参数:{'userId': '31673316294', 'delName': '患者'}"
"passed","Tue Jan 10 10:07:00 CST 2023","Tue Jan 10 10:07:01 CST 2023","944","tool","test_case","","","","hc_consumableList_tubeTime_asc","POST请求参数:{'orderBy': 'tubeTime', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:05:54 CST 2023","Tue Jan 10 10:05:55 CST 2023","767","tool","test_case","","","","cpcomplianceList_type2","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'type', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['type']}"
"passed","Tue Jan 10 10:04:30 CST 2023","Tue Jan 10 10:04:30 CST 2023","274","tool","test_case","","","","errorpwd","POST请求参数:{'changAuthCode': '', 'code': '6nkk', 'password': 'rx1234567', 'username': 'shiyan'}"
"passed","Tue Jan 10 10:06:23 CST 2023","Tue Jan 10 10:06:24 CST 2023","800","tool","test_case","","","","yslb_jobtitle_desc","POST请求参数:{'orderBy': 'jobtitle', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:07:50 CST 2023","Tue Jan 10 10:07:52 CST 2023","1175","tool","test_case","","","","qyeditregion","POST请求参数:{'areaDesc': '23c4a3234', 'areaName': '3c4a234', 'id': 1097}"
"passed","Tue Jan 10 10:08:05 CST 2023","Tue Jan 10 10:08:06 CST 2023","1629","tool","test_case","","","","ry_stafflist_add_time_asc","POST请求参数:{'firsName': '', 'userName': '', 'roleName': '', 'orderBy': 'add_time', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:04:53 CST 2023","Tue Jan 10 10:05:03 CST 2023","9754","tool","test_case","","","","newuser","POST请求参数:{'userName': 'newhuanz', 'password': 'huanz123', 'firstName': 'huan', 'lastName': '者', 'sex': 'Female', 'birth': '2000-01-01', 'age': 22, 'setupDate': '2022-12-30', 'phone': '1316768687456856', 'cellPhone': '188192929292992', 'email': '2432352@qq.com', 'confirmMethod': 'email', 'confirmTime': '2023-01-10', 'deviceId': '', 'type': '', 'timeZone': 'America/Adak', 'country': 'United States', 'institutionId': 41608015906, 'privacy_status': '', 'treatingDoctorId': '', 'height': 166, 'weight': '66', 'title': 'MS', 'bz': '666', 'street': '666', 'maskType': 'FullFace', 'checkMedical': '1d-', 'insuranceCompany': '6666', 'polictNumber': '6666', 'payer': '6666', 'doctorDataList': [{'id': None, 'addTime': None, 'patientId': None, 'doctorId': 21645527321, 'institutionId': None, 'doctorType': '1', 'isInsCreate': True, 'isInsDel': None, 'doctorNameZh': '测试0055测试0055', 'doctorNameEn': '测试0055 测试0055', 'doctorUsername': '测试0055'}], 'inName': 'shiyan', 'institutuinId': 41608015906, 'institutionName': 'shiyan', 'userType': 1}"
"passed","Tue Jan 10 10:04:34 CST 2023","Tue Jan 10 10:04:34 CST 2023","158","tool","test_case","","","","sy_grxxxg","POST请求参数:{'userName': 'shiyan', 'firstName': 'shi', 'lastName': 'yan', 'institutionName': 'shiyan', 'phone': '159141152241', 'email': '2454254125@qq.com', 'fax': '159141152241', 'country': 'United States', 'state': 'guangdong', 'city': 'shenzhen', 'street': 'Room-601 & 602, Building B&C,', 'postalCode': '510520', 'timeZone': 'America/Adak', 'file': ''}"
"passed","Tue Jan 10 10:07:04 CST 2023","Tue Jan 10 10:07:05 CST 2023","925","tool","test_case","","","","hc_consumableList_venturiMaskTime_asc","POST请求参数:{'orderBy': 'venturiMaskTime', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:07:52 CST 2023","Tue Jan 10 10:07:53 CST 2023","1140","tool","test_case","","","","qydeleteregion","删除区域"
"passed","Tue Jan 10 10:05:40 CST 2023","Tue Jan 10 10:05:41 CST 2023","688","tool","test_case","","","","hzrz_logsDoList2","POST请求参数:{'userName': '1', 'firstName': '1', 'institutuinId': '', 'dates': ['2023-01-05', '2023-01-05'], 'page': {'currentPage': 1, 'showCount': 15}}"
